input_lr,readout_lr,digit_pair,epoch,CKA
0.1,0.001,58,0000,0.2765584886074066
0.1,0.001,58,0004,0.28009989857673645
0.1,0.001,58,0008,0.28195521235466003
0.1,0.001,58,0012,0.28301265835762024
0.1,0.001,58,0016,0.2836495637893677
0.1,0.001,58,0020,0.284335732460022
0.1,0.001,58,0024,0.28448623418807983
0.1,0.001,58,0028,0.2851869463920593
0.1,0.001,58,0032,0.2854848802089691
0.1,0.001,58,0036,0.2857453525066376
0.1,0.001,58,0040,0.2860523760318756
0.1,0.001,58,0044,0.2863853871822357
0.1,0.001,58,0048,0.28657615184783936
0.1,0.001,58,0052,0.2872847616672516
0.1,0.001,58,0056,0.2873455882072449
0.1,0.001,58,0060,0.2872104346752167
0.1,0.001,58,0064,0.2877235412597656
0.1,0.001,58,0068,0.28776636719703674
0.1,0.001,58,0072,0.2881009578704834
0.1,0.001,58,0076,0.28807953000068665
0.1,0.001,58,0080,0.28829050064086914
0.1,0.001,58,0084,0.28859537839889526
0.1,0.001,58,0088,0.28882113099098206
0.1,0.001,58,0092,0.2889508605003357
0.1,0.001,58,0096,0.28907856345176697
0.1,0.001,58,0100,0.28917932510375977
0.1,0.001,58,0104,0.2895817458629608
0.1,0.001,58,0108,0.28992247581481934
0.1,0.001,58,0112,0.28987744450569153
0.1,0.001,58,0116,0.29026317596435547
0.1,0.001,58,0120,0.29033318161964417
0.1,0.001,58,0124,0.2905450761318207
0.1,0.001,58,0128,0.2905680537223816
0.1,0.001,58,0132,0.2907266318798065
0.1,0.001,58,0136,0.2911509573459625
0.1,0.001,58,0140,0.29116612672805786
0.1,0.001,58,0144,0.29138901829719543
0.1,0.001,58,0148,0.2916752099990845
0.1,0.001,58,0152,0.29181402921676636
0.1,0.001,58,0156,0.29206913709640503
0.1,0.001,58,0160,0.29218530654907227
0.1,0.001,58,0164,0.2924157381057739
0.1,0.001,58,0168,0.29280519485473633
0.1,0.001,58,0172,0.29278114438056946
0.1,0.001,58,0176,0.2927650809288025
0.1,0.001,58,0180,0.29277002811431885
0.1,0.001,58,0184,0.29298511147499084
0.1,0.001,58,0188,0.293366938829422
0.1,0.001,58,0192,0.2933996319770813
0.1,0.001,58,0196,0.2933831810951233
0.1,0.001,58,0200,0.2935379147529602
0.1,0.001,58,0204,0.2938207983970642
0.1,0.001,58,0208,0.2941438555717468
0.1,0.001,58,0212,0.29434847831726074
0.1,0.001,58,0216,0.2942112386226654
0.1,0.001,58,0220,0.2944677174091339
0.1,0.001,58,0224,0.2946873605251312
0.1,0.001,58,0228,0.2948954403400421
0.1,0.001,58,0232,0.29482558369636536
0.1,0.001,58,0236,0.2947627902030945
0.1,0.001,58,0240,0.2948879301548004
0.1,0.001,58,0244,0.2948984205722809
0.1,0.001,58,0248,0.29509237408638
0.1,0.001,58,0252,0.2952621281147003
0.1,0.001,58,0256,0.29541897773742676
0.1,0.001,58,0260,0.2951887845993042
0.1,0.001,58,0264,0.29549214243888855
0.1,0.001,58,0268,0.2954651713371277
0.1,0.001,58,0272,0.2955787181854248
0.1,0.001,58,0276,0.2958211898803711
0.1,0.001,58,0280,0.2958693206310272
0.1,0.001,58,0284,0.29595160484313965
0.1,0.001,58,0288,0.29617464542388916
0.1,0.001,58,0292,0.2961292564868927
0.1,0.001,58,0296,0.2961686849594116
0.1,0.001,58,0300,0.29647886753082275
0.1,0.001,58,0304,0.2966476082801819
0.1,0.001,58,0308,0.2967127859592438
0.1,0.001,58,0312,0.2967846393585205
0.1,0.001,58,0316,0.2969248294830322
0.1,0.001,58,0320,0.2967950999736786
0.1,0.001,58,0324,0.2969951927661896
0.1,0.001,58,0328,0.2971721291542053
0.1,0.001,58,0332,0.2971976101398468
0.1,0.001,58,0336,0.2973062992095947
0.1,0.001,58,0340,0.2972051501274109
0.1,0.001,58,0344,0.29740312695503235
0.1,0.001,58,0348,0.29746153950691223
0.1,0.001,58,0352,0.297529935836792
0.1,0.001,58,0356,0.2976855933666229
0.1,0.001,58,0360,0.2978392243385315
0.1,0.001,58,0364,0.2980729639530182
0.1,0.001,58,0368,0.2983408570289612
