input_lr,readout_lr,digit_pair,epoch,CKA
0.1,0.001,02,0000,0.5681950449943542
0.1,0.001,02,0004,0.569083571434021
0.1,0.001,02,0008,0.5690924525260925
0.1,0.001,02,0012,0.5693216919898987
0.1,0.001,02,0016,0.5696475505828857
0.1,0.001,02,0020,0.5699338912963867
0.1,0.001,02,0024,0.5701240301132202
0.1,0.001,02,0028,0.5706195831298828
0.1,0.001,02,0032,0.5708805918693542
0.1,0.001,02,0036,0.5713511109352112
0.1,0.001,02,0040,0.5716269612312317
0.1,0.001,02,0044,0.5719985365867615
0.1,0.001,02,0048,0.5726014375686646
0.1,0.001,02,0052,0.5726990699768066
0.1,0.001,02,0056,0.5731852650642395
0.1,0.001,02,0060,0.5737832188606262
0.1,0.001,02,0064,0.5741860270500183
0.1,0.001,02,0068,0.5746627449989319
0.1,0.001,02,0072,0.5750459432601929
0.1,0.001,02,0076,0.5757339596748352
0.1,0.001,02,0080,0.5760399103164673
0.1,0.001,02,0084,0.576385498046875
0.1,0.001,02,0088,0.5770935416221619
0.1,0.001,02,0092,0.5777265429496765
0.1,0.001,02,0096,0.5778733491897583
0.1,0.001,02,0100,0.5782947540283203
0.1,0.001,02,0104,0.578978955745697
0.1,0.001,02,0108,0.5792335867881775
0.1,0.001,02,0112,0.5796211957931519
0.1,0.001,02,0116,0.5802693963050842
0.1,0.001,02,0120,0.580680251121521
0.1,0.001,02,0124,0.5811300873756409
0.1,0.001,02,0128,0.5814977288246155
0.1,0.001,02,0132,0.581871509552002
0.1,0.001,02,0136,0.5823262929916382
0.1,0.001,02,0140,0.5829735398292542
0.1,0.001,02,0144,0.5834824442863464
0.1,0.001,02,0148,0.5840305685997009
0.1,0.001,02,0152,0.5845032334327698
0.1,0.001,02,0156,0.5849946141242981
0.1,0.001,02,0160,0.5852181911468506
0.1,0.001,02,0164,0.5859342217445374
0.1,0.001,02,0168,0.5860930681228638
0.1,0.001,02,0172,0.5863651037216187
0.1,0.001,02,0176,0.5869047045707703
0.1,0.001,02,0180,0.5871260166168213
0.1,0.001,02,0184,0.5876085758209229
0.1,0.001,02,0188,0.5881587266921997
0.1,0.001,02,0192,0.5886258482933044
0.1,0.001,02,0196,0.5889506936073303
0.1,0.001,02,0200,0.5892998576164246
0.1,0.001,02,0204,0.5895788073539734
0.1,0.001,02,0208,0.5900848507881165
0.1,0.001,02,0212,0.5904184579849243
0.1,0.001,02,0216,0.5911006331443787
0.1,0.001,02,0220,0.5911641716957092
0.1,0.001,02,0224,0.5915424823760986
0.1,0.001,02,0228,0.5919121503829956
0.1,0.001,02,0232,0.5921289324760437
0.1,0.001,02,0236,0.5924658179283142
0.1,0.001,02,0240,0.5928771495819092
0.1,0.001,02,0244,0.5932666659355164
0.1,0.001,02,0248,0.5936012268066406
0.1,0.001,02,0252,0.5939826965332031
0.1,0.001,02,0256,0.5943623185157776
0.1,0.001,02,0260,0.5947333574295044
0.1,0.001,02,0264,0.5951575636863708
0.1,0.001,02,0268,0.5955597162246704
0.1,0.001,02,0272,0.595635712146759
0.1,0.001,02,0276,0.5960312485694885
0.1,0.001,02,0280,0.5963669419288635
0.1,0.001,02,0284,0.5965573787689209
0.1,0.001,02,0288,0.5969525575637817
0.1,0.001,02,0292,0.597269594669342
0.1,0.001,02,0296,0.5977994799613953
0.1,0.001,02,0300,0.5980879664421082
0.1,0.001,02,0304,0.5984354615211487
0.1,0.001,02,0308,0.5985950231552124
0.1,0.001,02,0312,0.5990163087844849
0.1,0.001,02,0316,0.5991528630256653
0.1,0.001,02,0320,0.599484384059906
0.1,0.001,02,0324,0.5998150110244751
0.1,0.001,02,0328,0.6001065969467163
0.1,0.001,02,0332,0.600479006767273
0.1,0.001,02,0336,0.6007246971130371
0.1,0.001,02,0340,0.6009467840194702
0.1,0.001,02,0344,0.6010796427726746
0.1,0.001,02,0348,0.6014496088027954
0.1,0.001,02,0352,0.6016490459442139
0.1,0.001,02,0356,0.6021119356155396
0.1,0.001,02,0360,0.602410614490509
0.1,0.001,02,0364,0.6026363372802734
0.1,0.001,02,0368,0.6029601693153381
0.1,0.001,02,0372,0.6032718420028687
0.1,0.001,02,0376,0.6034770607948303
0.1,0.001,02,0380,0.6036939024925232
0.1,0.001,02,0384,0.603841245174408
0.1,0.001,02,0388,0.6039694547653198
0.1,0.001,02,0392,0.6043524146080017
0.1,0.001,02,0396,0.604491651058197
0.1,0.001,02,0400,0.6048818230628967
0.1,0.001,02,0404,0.6052452921867371
0.1,0.001,02,0408,0.6056210994720459
