input_lr,readout_lr,digit_pair,epoch,CKA
0.1,0.001,89,0000,0.36431512236595154
0.1,0.001,89,0004,0.36863505840301514
0.1,0.001,89,0008,0.37089934945106506
0.1,0.001,89,0012,0.37249940633773804
0.1,0.001,89,0016,0.3743644654750824
0.1,0.001,89,0020,0.3751595616340637
0.1,0.001,89,0024,0.37649208307266235
0.1,0.001,89,0028,0.3777194917201996
0.1,0.001,89,0032,0.37860307097435
0.1,0.001,89,0036,0.3792974650859833
0.1,0.001,89,0040,0.38034364581108093
0.1,0.001,89,0044,0.38092589378356934
0.1,0.001,89,0048,0.38187214732170105
0.1,0.001,89,0052,0.3825078308582306
0.1,0.001,89,0056,0.38317355513572693
0.1,0.001,89,0060,0.38377895951271057
0.1,0.001,89,0064,0.38427862524986267
0.1,0.001,89,0068,0.38462746143341064
0.1,0.001,89,0072,0.3854069709777832
0.1,0.001,89,0076,0.3857300579547882
0.1,0.001,89,0080,0.38609930872917175
0.1,0.001,89,0084,0.3864286243915558
0.1,0.001,89,0088,0.38721907138824463
0.1,0.001,89,0092,0.38789233565330505
0.1,0.001,89,0096,0.3880741000175476
0.1,0.001,89,0100,0.3884931802749634
0.1,0.001,89,0104,0.38909995555877686
0.1,0.001,89,0108,0.3893488049507141
0.1,0.001,89,0112,0.39006781578063965
0.1,0.001,89,0116,0.3903340697288513
0.1,0.001,89,0120,0.39054495096206665
0.1,0.001,89,0124,0.39097070693969727
0.1,0.001,89,0128,0.3915882110595703
0.1,0.001,89,0132,0.3921428620815277
0.1,0.001,89,0136,0.39248940348625183
0.1,0.001,89,0140,0.3930986225605011
0.1,0.001,89,0144,0.3933432400226593
0.1,0.001,89,0148,0.39410924911499023
0.1,0.001,89,0152,0.39425578713417053
0.1,0.001,89,0156,0.3949521780014038
0.1,0.001,89,0160,0.3952186107635498
0.1,0.001,89,0164,0.39558956027030945
0.1,0.001,89,0168,0.3957759737968445
0.1,0.001,89,0172,0.3961428105831146
0.1,0.001,89,0176,0.3968964219093323
0.1,0.001,89,0180,0.3968304395675659
0.1,0.001,89,0184,0.39739492535591125
0.1,0.001,89,0188,0.3978179693222046
0.1,0.001,89,0192,0.3985605537891388
0.1,0.001,89,0196,0.39871102571487427
0.1,0.001,89,0200,0.3987561762332916
0.1,0.001,89,0204,0.3992804288864136
0.1,0.001,89,0208,0.3998648226261139
0.1,0.001,89,0212,0.39998048543930054
0.1,0.001,89,0216,0.4005015790462494
0.1,0.001,89,0220,0.4006311297416687
0.1,0.001,89,0224,0.4013228118419647
0.1,0.001,89,0228,0.40164053440093994
0.1,0.001,89,0232,0.40170007944107056
0.1,0.001,89,0236,0.4021138846874237
0.1,0.001,89,0240,0.4025593101978302
0.1,0.001,89,0244,0.40286824107170105
0.1,0.001,89,0248,0.4032849371433258
0.1,0.001,89,0252,0.4036068022251129
0.1,0.001,89,0256,0.4042496979236603
0.1,0.001,89,0260,0.4044490456581116
0.1,0.001,89,0264,0.40446674823760986
0.1,0.001,89,0268,0.40500345826148987
0.1,0.001,89,0272,0.4054904580116272
0.1,0.001,89,0276,0.4058467447757721
0.1,0.001,89,0280,0.40603509545326233
0.1,0.001,89,0284,0.40652546286582947
0.1,0.001,89,0288,0.406749963760376
0.1,0.001,89,0292,0.4069776237010956
0.1,0.001,89,0296,0.4070052206516266
