input_lr,readout_lr,digit_pair,epoch,CKA
0.1,0.001,24,0000,0.5576309561729431
0.1,0.001,24,0004,0.5599235892295837
0.1,0.001,24,0008,0.5607738494873047
0.1,0.001,24,0012,0.5615034103393555
0.1,0.001,24,0016,0.562335193157196
0.1,0.001,24,0020,0.5626181960105896
0.1,0.001,24,0024,0.5627347826957703
0.1,0.001,24,0028,0.563517689704895
0.1,0.001,24,0032,0.5638123750686646
0.1,0.001,24,0036,0.5638474822044373
0.1,0.001,24,0040,0.5644675493240356
0.1,0.001,24,0044,0.5644904971122742
0.1,0.001,24,0048,0.5650667548179626
0.1,0.001,24,0052,0.5655044913291931
0.1,0.001,24,0056,0.5659665465354919
0.1,0.001,24,0060,0.5661632418632507
0.1,0.001,24,0064,0.5664055943489075
0.1,0.001,24,0068,0.5667998194694519
0.1,0.001,24,0072,0.5671089887619019
0.1,0.001,24,0076,0.5674920678138733
0.1,0.001,24,0080,0.5676394701004028
0.1,0.001,24,0084,0.5681242942810059
0.1,0.001,24,0088,0.568482518196106
0.1,0.001,24,0092,0.5686319470405579
0.1,0.001,24,0096,0.5691788196563721
0.1,0.001,24,0100,0.569452166557312
0.1,0.001,24,0104,0.5697978138923645
0.1,0.001,24,0108,0.5700930953025818
0.1,0.001,24,0112,0.5703315138816833
0.1,0.001,24,0116,0.570676326751709
0.1,0.001,24,0120,0.5709661245346069
0.1,0.001,24,0124,0.5711936950683594
0.1,0.001,24,0128,0.571521520614624
0.1,0.001,24,0132,0.5719402432441711
0.1,0.001,24,0136,0.5723446011543274
0.1,0.001,24,0140,0.5726029872894287
0.1,0.001,24,0144,0.5730910301208496
0.1,0.001,24,0148,0.5732661485671997
0.1,0.001,24,0152,0.5734097957611084
0.1,0.001,24,0156,0.5738502144813538
0.1,0.001,24,0160,0.5740407109260559
0.1,0.001,24,0164,0.5743358135223389
0.1,0.001,24,0168,0.5748162269592285
0.1,0.001,24,0172,0.5750493407249451
0.1,0.001,24,0176,0.5754966139793396
0.1,0.001,24,0180,0.5755208730697632
0.1,0.001,24,0184,0.575872540473938
0.1,0.001,24,0188,0.5762317180633545
0.1,0.001,24,0192,0.5764234066009521
0.1,0.001,24,0196,0.5766544938087463
0.1,0.001,24,0200,0.5769059658050537
0.1,0.001,24,0204,0.5773663520812988
0.1,0.001,24,0208,0.5777573585510254
0.1,0.001,24,0212,0.5779291987419128
0.1,0.001,24,0216,0.5782080888748169
0.1,0.001,24,0220,0.5782968997955322
0.1,0.001,24,0224,0.5787278413772583
0.1,0.001,24,0228,0.5791868567466736
0.1,0.001,24,0232,0.5795652866363525
0.1,0.001,24,0236,0.5797386765480042
0.1,0.001,24,0240,0.5799258351325989
0.1,0.001,24,0244,0.580122172832489
0.1,0.001,24,0248,0.580380380153656
0.1,0.001,24,0252,0.5807395577430725
0.1,0.001,24,0256,0.5810321569442749
0.1,0.001,24,0260,0.5813074111938477
0.1,0.001,24,0264,0.5816123485565186
0.1,0.001,24,0268,0.581943154335022
0.1,0.001,24,0272,0.582135021686554
0.1,0.001,24,0276,0.5823197364807129
0.1,0.001,24,0280,0.5825168490409851
0.1,0.001,24,0284,0.5827813744544983
0.1,0.001,24,0288,0.5832011103630066
0.1,0.001,24,0292,0.583460807800293
0.1,0.001,24,0296,0.5837216377258301
0.1,0.001,24,0300,0.5839692950248718
0.1,0.001,24,0304,0.5842748880386353
0.1,0.001,24,0308,0.5844189524650574
0.1,0.001,24,0312,0.5847532749176025
0.1,0.001,24,0316,0.5849629044532776
0.1,0.001,24,0320,0.5851452350616455
0.1,0.001,24,0324,0.5853586196899414
0.1,0.001,24,0328,0.5854279398918152
0.1,0.001,24,0332,0.5856887102127075
0.1,0.001,24,0336,0.5861384272575378
0.1,0.001,24,0340,0.5864323377609253
0.1,0.001,24,0344,0.5866855382919312
0.1,0.001,24,0348,0.5868180394172668
0.1,0.001,24,0352,0.5869748592376709
0.1,0.001,24,0356,0.5873391628265381
0.1,0.001,24,0360,0.5874350666999817
0.1,0.001,24,0364,0.5876694917678833
0.1,0.001,24,0368,0.5878171324729919
0.1,0.001,24,0372,0.5881615877151489
0.1,0.001,24,0376,0.5884097814559937
0.1,0.001,24,0380,0.5885517597198486
0.1,0.001,24,0384,0.5888299942016602
0.1,0.001,24,0388,0.5888960361480713
0.1,0.001,24,0392,0.5892316699028015
0.1,0.001,24,0396,0.5892980098724365
0.1,0.001,24,0400,0.5895109176635742
0.1,0.001,24,0404,0.5898503065109253
0.1,0.001,24,0408,0.5899816751480103
0.1,0.001,24,0412,0.5899925827980042
0.1,0.001,24,0416,0.5903007984161377
0.1,0.001,24,0420,0.5903027653694153
0.1,0.001,24,0424,0.590493381023407
0.1,0.001,24,0428,0.5905548930168152
0.1,0.001,24,0432,0.5909132361412048
0.1,0.001,24,0436,0.5911279916763306
0.1,0.001,24,0440,0.5912874937057495
0.1,0.001,24,0444,0.5915383696556091
0.1,0.001,24,0448,0.5918167233467102
0.1,0.001,24,0452,0.5920105576515198
0.1,0.001,24,0456,0.5921152234077454
0.1,0.001,24,0460,0.5922754406929016
0.1,0.001,24,0464,0.5924373269081116
0.1,0.001,24,0468,0.5925543904304504
0.1,0.001,24,0472,0.5927407741546631
0.1,0.001,24,0476,0.5929064750671387
0.1,0.001,24,0480,0.5930062532424927
0.1,0.001,24,0484,0.5931750535964966
0.1,0.001,24,0488,0.5932669639587402
0.1,0.001,24,0492,0.5935421586036682
0.1,0.001,24,0496,0.5936857461929321
0.1,0.001,24,0500,0.5937833786010742
0.1,0.001,24,0504,0.5939106941223145
0.1,0.001,24,0508,0.5939888954162598
0.1,0.001,24,0512,0.5941796898841858
0.1,0.001,24,0516,0.5942990183830261
0.1,0.001,24,0520,0.5944958925247192
0.1,0.001,24,0524,0.5946863889694214
0.1,0.001,24,0528,0.5948408842086792
0.1,0.001,24,0532,0.5950738787651062
0.1,0.001,24,0536,0.5952871441841125
0.1,0.001,24,0540,0.5952913165092468
0.1,0.001,24,0544,0.5954159498214722
0.1,0.001,24,0548,0.59543776512146
0.1,0.001,24,0552,0.5955158472061157
0.1,0.001,24,0556,0.595718264579773
0.1,0.001,24,0560,0.5959454774856567
0.1,0.001,24,0564,0.5960373282432556
0.1,0.001,24,0568,0.5961065888404846
0.1,0.001,24,0572,0.5963055491447449
0.1,0.001,24,0576,0.5964502692222595
0.1,0.001,24,0580,0.596578061580658
0.1,0.001,24,0584,0.5966001749038696
0.1,0.001,24,0588,0.5966951251029968
0.1,0.001,24,0592,0.596919059753418
0.1,0.001,24,0596,0.5970385074615479
0.1,0.001,24,0600,0.5971641540527344
0.1,0.001,24,0604,0.5971925854682922
0.1,0.001,24,0608,0.5974134802818298
0.1,0.001,24,0612,0.5975083112716675
