input_lr,readout_lr,digit_pair,epoch,CKA
0.1,0.001,49,0000,0.18587058782577515
0.1,0.001,49,0004,0.18948690593242645
0.1,0.001,49,0008,0.19087080657482147
0.1,0.001,49,0012,0.19162143766880035
0.1,0.001,49,0016,0.1918572187423706
0.1,0.001,49,0020,0.1918736845254898
0.1,0.001,49,0024,0.1921321153640747
0.1,0.001,49,0028,0.19237187504768372
0.1,0.001,49,0032,0.19231389462947845
0.1,0.001,49,0036,0.19233381748199463
0.1,0.001,49,0040,0.19247595965862274
0.1,0.001,49,0044,0.19271332025527954
0.1,0.001,49,0048,0.19272242486476898
0.1,0.001,49,0052,0.1927436739206314
0.1,0.001,49,0056,0.1928863525390625
0.1,0.001,49,0060,0.19322913885116577
0.1,0.001,49,0064,0.1930253952741623
0.1,0.001,49,0068,0.1930380016565323
0.1,0.001,49,0072,0.193168506026268
0.1,0.001,49,0076,0.1932593137025833
0.1,0.001,49,0080,0.1932288408279419
0.1,0.001,49,0084,0.19333134591579437
0.1,0.001,49,0088,0.19334983825683594
0.1,0.001,49,0092,0.19345402717590332
0.1,0.001,49,0096,0.19365057349205017
0.1,0.001,49,0100,0.19350621104240417
0.1,0.001,49,0104,0.19361786544322968
0.1,0.001,49,0108,0.1936485916376114
0.1,0.001,49,0112,0.19389685988426208
0.1,0.001,49,0116,0.19401657581329346
0.1,0.001,49,0120,0.19388580322265625
0.1,0.001,49,0124,0.1943102329969406
0.1,0.001,49,0128,0.1941932886838913
0.1,0.001,49,0132,0.1941705048084259
0.1,0.001,49,0136,0.19428090751171112
0.1,0.001,49,0140,0.1943434476852417
0.1,0.001,49,0144,0.19432449340820312
0.1,0.001,49,0148,0.194376140832901
0.1,0.001,49,0152,0.19441351294517517
0.1,0.001,49,0156,0.1944761574268341
0.1,0.001,49,0160,0.19461558759212494
0.1,0.001,49,0164,0.19478560984134674
0.1,0.001,49,0168,0.1945972591638565
0.1,0.001,49,0172,0.19476473331451416
0.1,0.001,49,0176,0.1948724091053009
0.1,0.001,49,0180,0.1949656903743744
0.1,0.001,49,0184,0.1947595775127411
0.1,0.001,49,0188,0.1949862390756607
0.1,0.001,49,0192,0.19505250453948975
0.1,0.001,49,0196,0.19510462880134583
0.1,0.001,49,0200,0.19493627548217773
0.1,0.001,49,0204,0.19494032859802246
0.1,0.001,49,0208,0.1953279823064804
0.1,0.001,49,0212,0.19535242021083832
0.1,0.001,49,0216,0.1953088343143463
0.1,0.001,49,0220,0.19535495340824127
0.1,0.001,49,0224,0.19512265920639038
0.1,0.001,49,0228,0.1954786479473114
0.1,0.001,49,0232,0.19567656517028809
0.1,0.001,49,0236,0.19578750431537628
0.1,0.001,49,0240,0.1956695318222046
0.1,0.001,49,0244,0.19580583274364471
0.1,0.001,49,0248,0.1958860605955124
0.1,0.001,49,0252,0.19587215781211853
0.1,0.001,49,0256,0.19582724571228027
0.1,0.001,49,0260,0.19613134860992432
0.1,0.001,49,0264,0.19613969326019287
0.1,0.001,49,0268,0.19631385803222656
0.1,0.001,49,0272,0.19624833762645721
0.1,0.001,49,0276,0.1962958127260208
0.1,0.001,49,0280,0.19630888104438782
0.1,0.001,49,0284,0.1967473328113556
0.1,0.001,49,0288,0.19648924469947815
0.1,0.001,49,0292,0.19660325348377228
0.1,0.001,49,0296,0.19666516780853271
0.1,0.001,49,0300,0.19683903455734253
0.1,0.001,49,0304,0.19699521362781525
0.1,0.001,49,0308,0.19700510799884796
0.1,0.001,49,0312,0.19718532264232635
0.1,0.001,49,0316,0.19700847566127777
0.1,0.001,49,0320,0.1970498263835907
0.1,0.001,49,0324,0.19708745181560516
0.1,0.001,49,0328,0.19748526811599731
0.1,0.001,49,0332,0.19740846753120422
0.1,0.001,49,0336,0.19761784374713898
0.1,0.001,49,0340,0.19755709171295166
0.1,0.001,49,0344,0.19767910242080688
0.1,0.001,49,0348,0.19760596752166748
0.1,0.001,49,0352,0.1979057788848877
0.1,0.001,49,0356,0.19776903092861176
0.1,0.001,49,0360,0.19790637493133545
0.1,0.001,49,0364,0.19792619347572327
0.1,0.001,49,0368,0.19798868894577026
0.1,0.001,49,0372,0.1980135589838028
0.1,0.001,49,0376,0.19811084866523743
0.1,0.001,49,0380,0.19811274111270905
0.1,0.001,49,0384,0.19827814400196075
0.1,0.001,49,0388,0.19834841787815094
0.1,0.001,49,0392,0.19848866760730743
0.1,0.001,49,0396,0.19859489798545837
0.1,0.001,49,0400,0.1986464112997055
